#,dealership_id,name,state,zipcode,type,rsm_id,rsm_first_name
3459,5370,Texas Powersports Of Pasadena,TX,77502,oem_franchise_partnered,3674,Diana
3460,5371,Indian Motorcycle Oklahoma City,OK,73104,oem_franchise_partnered,3674,Diana
3461,5372,Performance Motorcoaches,TX,79382,oem_franchise_partnered,3674,Diana
3462,5373,Virginia Beach Watercraft Center,VA,23455,oem_franchise_partnered,4613,Jay
3463,5374,HOPF Outdoor Power,IN,47546,oem_franchise_partnered,4764,Kevin
3464,5375,Duffer's Repair & Supply,KS,66408,oem_franchise_partnered,8331,Brandon
3465,5376,East American Motorsports,PA,15767,oem_franchise_partnered,4764,Kevin
3466,5377,C. H. WALTZ SONS INC.-Cogan Station,PA,17728,oem_franchise_partnered,4764,Kevin
3467,5378,Willeys Marine,MN,55760,oem_franchise_partnered,8331,Brandon
3468,5379,McKibben Powersports of Lake Placid,FL,33852,oem_franchise_partnered,5848,Chris
3469,5380,Cofiell's Sport & Power Equipment,CT,06033,oem_franchise_partnered,4764,Kevin
3470,5381,Countryside Turf & Timber,IA,50126,oem_franchise_partnered,8331,Brandon
3471,5382,ALBUQUERQUE POWER EQUIPMENT LLC,NM,87114,oem_franchise_partnered,3674,Diana
3472,5383,JMC Motorsports San Diego,CA,92111,oem_franchise_partnered,11499,Matt
3473,5384,Berube's Inc.,ND,58054,independent,8331,Brandon
3474,5385,Lake Country Motorsports Inc,PA,16933,oem_franchise_partnered,4764,Kevin
3475,5386,M & M Lawn & Leisure Pine Island,MN,55963,oem_franchise_partnered,8331,Brandon
3476,5387,Crockett Powersports LLC,TN,37406,oem_franchise_partnered,4764,Kevin
3477,5388,Five Seasons Sports,MN,55734,oem_franchise_partnered,8331,Brandon
3478,5389,Faris Implement Co.,OH,45159,oem_franchise_partnered,4764,Kevin
3479,5390,Williamson Co. Equipment,TX,76574,oem_franchise_partnered,3674,Diana
3480,5391,dupe530,GA,30721,oem_franchise_partnered,5848,Chris
3481,5392,Mad City Power Sports Inc.,WI,53532,oem_franchise_partnered,4764,Kevin
3482,5393,Stuart Motorsports,FL,34997,oem_franchise_partnered,5848,Chris
3483,5394,Cruze Scooters,MA,02370,oem_franchise_partnered,4764,Kevin
3484,5395,Webster Marine Center Inc.,VA,24121,oem_franchise_partnered,4613,Jay
3485,5396,Bill Bryan Chrysler Dodge Jeep,FL,34731,oem_franchise_partnered,5848,Chris
3486,5397,Bay Shore Cityside,ND,58072,oem_franchise_partnered,8331,Brandon
3487,5398,Rugged Powersports,GA,30006,oem_franchise_partnered,5848,Chris
3488,5399,Colville Motorsports,WA,99114,oem_franchise_partnered,11499,Matt
3489,5400,Tread And Track Mspts Inc,OR,97603,oem_franchise_partnered,11499,Matt
3490,5401,Fort Worth Indian Motorcycle,TX,76116,oem_franchise_partnered,3674,Diana
3491,5402,Fullers Sales & Service,WI,54409,oem_franchise_partnered,4764,Kevin
3492,5403,Hansen Sports,MN,56444,oem_franchise_partnered,8331,Brandon
3493,5404,MOYER'S OUTDOOR POWER EQUIPMENT INC,PA,19438,oem_franchise_partnered,4764,Kevin
3494,5405,"RAFFEL'S ENGINE SERVICE, LLC",OH,45828,oem_franchise_partnered,4764,Kevin
3495,5406,West Shore Tool Service,WI,54157,oem_franchise_partnered,4764,Kevin
3496,5407,Northland Industrial Truck Co.,CT,06492,oem_franchise_partnered,4764,Kevin
3497,5408,Fallin Tractor Company,AR,71753,oem_franchise_partnered,4613,Jay
3498,5409,Yes Equipment & Services,WI,53051,oem_franchise_partnered,4764,Kevin
3499,5410,Spoor's Auto Sales Inc,IN,46350,oem_franchise_partnered,4764,Kevin
3500,5411,FLATWOODS LAWN & GARDEN,WV,26621,oem_franchise_partnered,4613,Jay
3501,5412,Off Road Truck Accessories,TX,78028,oem_franchise_partnered,3674,Diana
3502,5413,(Disabled) Motoplex Of Norfolk,NE,68702,oem_franchise_partnered,8331,Brandon
3503,5414,Team Effort Cycle,PA,18706,independent,4764,Kevin
3504,5415,Lowe Tractor & Equipment,TX,75652,oem_franchise_partnered,3674,Diana
3505,5416,Augusta Triumph - Ducati,GA,30909,oem_franchise_partnered,5848,Chris
3506,5417,Leone's Polaris,IL,61354,oem_franchise_partnered,4764,Kevin
3507,5418,LEGENDS SPORT & TURF,PA,15857,oem_franchise_partnered,4764,Kevin
3508,5419,Greg Weeks Benton Inc.,IL,62812,oem_franchise_partnered,4764,Kevin
3509,5420,Texas Yamaha Gulf Coast,TX,77591,oem_franchise_partnered,3674,Diana
3510,5421,Hicklin Power Sports Inc.,IA,50111,oem_franchise_partnered,8331,Brandon
3511,5422,"Champlain Valley Eq, E. Randolph",VT,05041,oem_franchise_partnered,4764,Kevin
3512,5423,Deen Implement Co,TX,75126,oem_franchise_partnered,3674,Diana
3513,5424,Montgomery Power Sports-Honolulu,HI,96817,oem_franchise_partnered,1750,Logan
3514,5425,Parrish Equipment Supply Inc. Nashville,AR,71852,oem_franchise_partnered,4613,Jay
3515,5426,Jackson Cycles,MO,64504,oem_franchise_partnered,8331,Brandon
3516,5427,WM Nobbe And Co. Inc.,IL,62288,oem_franchise_partnered,4764,Kevin
3517,5428,Smoky Mountain Indian Motorcycle,NC,28786,oem_franchise_partnered,5848,Chris
3518,5429,"Carolina Industrial Equipment, Inc.",NC,28208,oem_franchise_partnered,5848,Chris
3519,5430,Mies Outland Of St Cloud,MN,56304,oem_franchise_partnered,8331,Brandon
3520,5431,Oregon Trail Sales & Service,OR,97814,oem_franchise_partnered,11499,Matt
3521,5432,Bis-Man Motorsports,ND,58504,oem_franchise_partnered,8331,Brandon
3522,5433,Team Motorsports LLC,WI,54115,oem_franchise_partnered,4764,Kevin
3523,5434,Slayton Used Cars,MO,63536,oem_franchise_partnered,8331,Brandon
3524,5435,New Scooters 4 Less,FL,32601,oem_franchise_partnered,5848,Chris
3525,5436,Northwest Honda,WI,54868,oem_franchise_partnered,4764,Kevin
3526,5437,Tiremax,VA,23227,oem_franchise_partnered,4613,Jay
3527,5438,"Rogan Equipment, Inc",IN,47374,oem_franchise_partnered,4764,Kevin
3528,5439,Extreme Recreation,MO,64628,oem_franchise_partnered,8331,Brandon
3529,5440,Olean Powersports,NY,07002,oem_franchise_partnered,4764,Kevin
3530,5441,Indian Motorcycle Lincoln,NE,68504,oem_franchise_partnered,8331,Brandon
3531,5442,"Titan Machinery, Inc.",MN,56716,oem_franchise_partnered,8331,Brandon
3532,5443,Hamlin Cycles,CT,06801,oem_franchise_partnered,4764,Kevin
3533,5444,Wheels Inc,ND,58103,oem_franchise_partnered,8331,Brandon
3534,5445,St. John's Karts & Equipment,NC,27805,oem_franchise_partnered,5848,Chris
3535,5446,Commercial Power Equipment,LA,71118,oem_franchise_partnered,4613,Jay
3536,5447,61 Marine & Sports,MN,55033,oem_franchise_partnered,8331,Brandon
3537,5448,MOMS - Boston (MA),MA,02151,oem_franchise_partnered,4764,Kevin
3538,5449,Wizard of Wheels - OH,OH,43452,oem_franchise_partnered,4764,Kevin
3539,5450,Texas Hydro Sports,TX,75156,oem_franchise_partnered,3674,Diana
3540,5451,Metro Suzuki,IA,52404,oem_franchise_partnered,8331,Brandon
3541,5452,Mountain View Golf Cars,TX,79932,oem_franchise_partnered,3674,Diana
3542,5453,Weiss Implement,WI,53023,oem_franchise_partnered,4764,Kevin
3543,5454,Central Georgia Golf Cars,GA,31210,oem_franchise_partnered,5848,Chris
3544,5455,Motorini,GA,31401,oem_franchise_partnered,5848,Chris
3545,5456,Phoenix Triumph,AZ,85210,oem_franchise_partnered,8331,Brandon
3546,5457,Aquatic Center Inc.,MD,21541,oem_franchise_partnered,4613,Jay
3547,5458,Adventure Off Road Leoma,TN,38468,oem_franchise_partnered,4764,Kevin
3548,5459,SERVICE RENT-ALL,TX,75440,oem_franchise_partnered,3674,Diana
3549,5460,Scoot Over Inc.,AZ,85711,oem_franchise_partnered,8331,Brandon
3550,5461,Indian Motorcycle Of Pcb,FL,32407,oem_franchise_partnered,5848,Chris
3551,5462,(Disabled) Outdoor Powersports Oklahoma,OK,73401,oem_franchise_partnered,3674,Diana
3552,5463,dupe496,WV,26155,oem_franchise_partnered,4613,Jay
3553,5464,ESA Cycles & Power,NC,28516,oem_franchise_partnered,5848,Chris
3554,5465,Kustom Workz,NY,14043,oem_franchise_partnered,4764,Kevin
3555,5466,Kurt's Polaris Seeley Lake,MT,59868,oem_franchise_partnered,8331,Brandon
3556,5467,MEDLEY EQUIPMENT COMPANY - ALBUQUERQUE,NM,87109,oem_franchise_partnered,3674,Diana
3557,5468,dupe509,CA,94103,oem_franchise_partnered,11499,Matt
3558,5469,Bob Weaver Motorsports & Marine,NY,14120,oem_franchise_partnered,4764,Kevin
3559,5470,Hepper's Sports Center,SD,57401,oem_franchise_partnered,8331,Brandon
3560,5471,Rad Motorsports,UT,84720,oem_franchise_partnered,11499,Matt
3561,5472,Tropical Scooters Of Vero,FL,32960,oem_franchise_partnered,5848,Chris
3562,5473,JD's Custom Buggies,FL,34224,oem_franchise_partnered,5848,Chris
3563,5474,Okefenokee Cycle Center,GA,31516,oem_franchise_partnered,5848,Chris
3564,5475,Stehouwer Auto Sales,MI,49548,oem_franchise_partnered,4764,Kevin
3565,5476,Interlakes Sport Center LLC,SD,57042,oem_franchise_partnered,8331,Brandon
3566,5477,Fun Mart Cycle Center Inc.,IL,61265,oem_franchise_partnered,4764,Kevin
3567,5478,Kendrick Boss Hoss,GA,30293,oem_franchise_partnered,5848,Chris
3568,5479,Cottrell Farm Equipment,KY,40067,oem_franchise_partnered,4613,Jay
3569,5480,Laquerre's,VT,05651,oem_franchise_partnered,4764,Kevin
3570,5481,RideNow Powersports - Boulder,NV,89122,oem_franchise_partnered,11499,Matt
3571,5482,Scooter ATV Sales,NV,89703,independent,11499,Matt
3572,5483,Orr Motors Of Arkansas,AR,71913,oem_franchise_partnered,4613,Jay
3573,5484,Fort Collins Motorsports,CO,80525,oem_franchise_partnered,8331,Brandon
3574,5485,Rick Roush Mtr Sports,OH,44256,oem_franchise_partnered,4764,Kevin
3575,5486,Indian Motorcycle Albuquerque,NM,87113,oem_franchise_partnered,3674,Diana
3576,5487,Rousseau Tire Service,AR,72042,oem_franchise_partnered,4613,Jay
3577,5488,SANDPOINT MARINE AND MOTORSPORTS,ID,83852,oem_franchise_partnered,11499,Matt
3578,5489,Fenton Powersports,MO,63026,oem_franchise_partnered,8331,Brandon
3579,5490,Larrys Motorcycle Shop LLC,IN,47933,oem_franchise_partnered,4764,Kevin
3580,5491,Kevin Powell Motorsports - Winston-Salem,NC,27105,oem_franchise_partnered,5848,Chris
3581,5492,Midwest Polaris,OH,45103,oem_franchise_partnered,4764,Kevin
3582,5493,POWER EQUIPMENT PLUS-Sidney,ME,04330,oem_franchise_partnered,4764,Kevin
3583,5494,Susquehanna Dodge Chrysler Jeep,PA,17368,oem_franchise_partnered,4764,Kevin
3584,5495,Extreme Suzuki,GA,31513,oem_franchise_partnered,5848,Chris
3585,5496,Eastern Shore Motorsports (Parksley Used Cycles),VA,23421,oem_franchise_partnered,4613,Jay
3586,5497,Heritage Indian Motorcycle Of NW Ar,AR,72756,oem_franchise_partnered,4613,Jay
3587,5498,"Champlain Valley Eq, St. Albans",VT,05478,oem_franchise_partnered,4764,Kevin
3588,5499,Batteries Now,IN,47546,oem_franchise_partnered,4764,Kevin
3589,5500,"Wilson Equipment & Outdoor, LLC.",SC,29210,oem_franchise_partnered,5848,Chris
3590,5501,Garcia Indian Motorcycle,NC,27616,oem_franchise_partnered,5848,Chris
3591,5502,Harborside Marina,IL,60481,oem_franchise_partnered,4764,Kevin
3592,5503,DEVILS LAKE MARINE & SPORTS CENTER,ND,58301,oem_franchise_partnered,8331,Brandon
3593,5504,Mathews Dodge Chrysler Jeep,OH,43302,oem_franchise_partnered,4764,Kevin
3594,5505,Smittys Marine,MN,55041,oem_franchise_partnered,8331,Brandon
3595,5506,Moto-Scoot,WI,53202,oem_franchise_partnered,4764,Kevin
3596,5507,Shoshone Honda Yamaha & Saw,ID,83850,oem_franchise_partnered,11499,Matt
3597,5508,Alaska Mining & Diving Supply Inc,AK,99501,oem_franchise_partnered,1750,Logan
3598,5509,B & B Sports Cycles,CO,80439,oem_franchise_partnered,8331,Brandon
3599,5510,LEROY'S REPAIR,IA,50658,oem_franchise_partnered,8331,Brandon
3600,5511,Pro Polaris,OH,45371,oem_franchise_partnered,4764,Kevin
3601,5512,PENNY BRIDGE MARINE INC.,NY,10980,oem_franchise_partnered,4764,Kevin
3602,5513,Shiver Carts Inc - Valdosta,GA,31602,oem_franchise_partnered,5848,Chris
3603,5514,Bigfoot Customs LLC,GA,31008,oem_franchise_partnered,5848,Chris
3604,5515,World Class Powersports,NC,27265,oem_franchise_partnered,5848,Chris
3605,5516,Kelly Hicks Const. Inc.,IL,61367,oem_franchise_partnered,4764,Kevin
3606,5517,Nate's Outdoor Recreation,IA,50466,oem_franchise_partnered,8331,Brandon
3607,5518,Jesco Marine & Power Sports,MT,59901,oem_franchise_partnered,8331,Brandon
3608,5519,The Power Center Inc.-Las Cruces,NM,88011,oem_franchise_partnered,3674,Diana
3609,5520,TLC Motorsports,MI,49945,oem_franchise_partnered,4764,Kevin
3610,5521,Mason City Powersports,IA,50401,oem_franchise_partnered,8331,Brandon
3611,5522,Honda World,ME,04963,oem_franchise_partnered,4764,Kevin
3612,5523,Beesley's Point Sea-doo,NJ,08223,oem_franchise_partnered,4764,Kevin
3613,5524,Ames Sport Shop Inc,ME,04210,oem_franchise_partnered,4764,Kevin
3614,5525,"Better Built Trailers, LLC",KS,67737,oem_franchise_partnered,8331,Brandon
3615,5526,Johnson Sport Center,ND,58318,independent,8331,Brandon
3616,5527,Sheboygan Yamaha Inc,WI,53081,oem_franchise_partnered,4764,Kevin
3617,5528,Surf City Marina Inc.,NJ,08008,oem_franchise_partnered,4764,Kevin
3618,5529,"Sonju Two Harbors, LLC",MN,55616,oem_franchise_partnered,8331,Brandon
3619,5530,Dakota Sports,ND,58601,oem_franchise_partnered,8331,Brandon
3620,5531,Hp Mopeds,VA,22304,oem_franchise_partnered,4613,Jay
3621,5532,Brunkan Equipment,IA,52078,oem_franchise_partnered,8331,Brandon
3622,5533,Greenia's Outdoor Power & Spor,MI,48003,oem_franchise_partnered,4764,Kevin
3623,5534,Gardiner Outdoor Products Corp,MD,20601,oem_franchise_partnered,4613,Jay
3624,5535,Berglund Outdoors,VA,24175,oem_franchise_partnered,4613,Jay
3625,5536,Motomech,NC,28540,oem_franchise_partnered,5848,Chris
3626,5537,"Westside Cart Rentals, Inc.",CA,90230,independent,11499,Matt
3627,5538,Chapman's Sports Center,MI,48446,oem_franchise_partnered,4764,Kevin
3628,5539,Valley V Twin,CA,92201,oem_franchise_partnered,11499,Matt
3629,5540,Midwest Machinery Company,MN,56431,oem_franchise_partnered,8331,Brandon
3630,5541,Anchor Marine,NY,14072,oem_franchise_partnered,4764,Kevin
3631,5542,RITCHIE IMPLEMENT INC Barneveld,WI,53507,oem_franchise_partnered,4764,Kevin
3632,5543,Hatcher Pass Polaris,AK,99674,oem_franchise_partnered,1750,Logan
3633,5544,Dowling Truck & Tractor Co Inc,AL,36330,oem_franchise_partnered,4613,Jay
3634,5545,Don Tester Ford L-M Inc.,OH,44857,independent,4764,Kevin
3635,5546,Agland ATV Inc,NE,68822,oem_franchise_partnered,8331,Brandon
3636,5547,CHIPPEWA FALLS MOTORSPORT,WI,54729,oem_franchise_partnered,4764,Kevin
3637,5548,Lakewood Motorsports Inc,WI,54138,oem_franchise_partnered,4764,Kevin
3638,5549,Life Cycle,MI,49048,oem_franchise_partnered,4764,Kevin
3639,5550,Valley Kaw Suz Pol,VA,22801,oem_franchise_partnered,4613,Jay
3640,5551,Morgan Valley Polaris Evanston,WY,82930,oem_franchise_partnered,8331,Brandon
3641,5552,"Daigle Sport Center, Inc.",ME,04756,oem_franchise_partnered,4764,Kevin
3642,5553,Express Tire,KS,66801,oem_franchise_partnered,8331,Brandon
3643,5554,Airport Sports Center Inc.,AL,36460,oem_franchise_partnered,4613,Jay
3644,5555,Marita Sea & Ski Alaska Powersports,AK,99508,independent,1750,Logan
3645,5556,Ray's Sport & Marine,MN,55744,oem_franchise_partnered,8331,Brandon
3646,5557,Kearney Powersports,NE,68847,oem_franchise_partnered,8331,Brandon
3647,5558,Island Scooters,NJ,07727,oem_franchise_partnered,4764,Kevin
3648,5559,Neal's Motorsports,MN,56347,oem_franchise_partnered,8331,Brandon
3649,5560,Energy Products,MI,48071,oem_franchise_partnered,4764,Kevin
3650,5561,Sylacauga Marine & ATV,AL,35150,oem_franchise_partnered,4613,Jay
3651,5562,Morgan Valley Polaris-KTM,WY,82901,oem_franchise_partnered,8331,Brandon
3652,5563,"Adirondack Powersports, LLC",NY,12953,oem_franchise_partnered,4764,Kevin
3653,5564,Beverage Tractor & Equip. Co,VA,24477,oem_franchise_partnered,4613,Jay
3654,5565,Holt Powersports,CA,95368,oem_franchise_partnered,11499,Matt
3655,5566,"Boat World, Inc.",AR,72601,oem_franchise_partnered,4613,Jay
3656,5567,Mph Cycles,TX,77084,oem_franchise_partnered,3674,Diana
3657,5568,Ecklund Motorsports - Appleton,WI,54913,oem_franchise_partnered,4764,Kevin
3658,5569,Schoff Polaris Sales & Service,NY,13440,oem_franchise_partnered,4764,Kevin
3659,5570,Razee Motorcycle Center Inc.,RI,02852,oem_franchise_partnered,4764,Kevin
3660,5571,"Crossroads Outdoor, Inc",MS,38834,oem_franchise_partnered,4613,Jay
3661,5572,Capitol Yamaha,CA,95841,oem_franchise_partnered,11499,Matt
3662,5573,Susie's Moped Rentals Inc,WA,98250,oem_franchise_partnered,11499,Matt
3663,5574,Coldwater Lake Marina,MI,49036,oem_franchise_partnered,4764,Kevin
3664,5575,"Eskimos, Inc.",AK,99723,oem_franchise_partnered,1750,Logan
3665,5576,Miller Powersports Kawaski,NE,68665,oem_franchise_partnered,8331,Brandon
3666,5577,Cyclewise Inc.,VT,05472,oem_franchise_partnered,4764,Kevin
3667,5578,Polaris Of The Ozarks,AR,72634,oem_franchise_partnered,4613,Jay
3668,5579,Cleveland Moto Mentor,OH,44060,oem_franchise_partnered,4764,Kevin
3669,5580,Monroe Powersports,WI,53566,oem_franchise_partnered,4764,Kevin
3670,5581,Mozaic Racing,OH,44846,independent,4764,Kevin
3671,5582,Forestry Supply Andalusia,AL,36420,oem_franchise_partnered,4613,Jay
3672,5583,Racing Unlimited Inc,IA,50501,oem_franchise_partnered,8331,Brandon
3673,5584,Kawasaki Of Rome,GA,30165,oem_franchise_partnered,5848,Chris
3674,5585,On Target Inc.,IN,47041,oem_franchise_partnered,4764,Kevin
3675,5586,Zabukovic Motors,CO,81007,oem_franchise_partnered,8331,Brandon
3676,5587,Cycle Sports Center,FL,32804,oem_franchise_partnered,5848,Chris
3677,5588,Planet Gem,AZ,86004,oem_franchise_partnered,8331,Brandon
3678,5589,Morrow County Grain Grower,OR,97839,oem_franchise_partnered,11499,Matt
3679,5590,Amherst Motorsports,NH,03055,oem_franchise_partnered,4764,Kevin
3680,5591,Absolute Motosport-Roseburg,OR,97470,oem_franchise_partnered,11499,Matt
3681,5592,Tehrani Motor Co,NE,69201,oem_franchise_partnered,8331,Brandon
3682,5593,CNY POWER SPORTS LLC,NY,13045,oem_franchise_partnered,4764,Kevin
3683,5594,Mountain Dirty Motorsports,CO,80498,oem_franchise_partnered,8331,Brandon
3684,5595,Quam's Motorsports,WI,53589,oem_franchise_partnered,4764,Kevin
3685,5596,Ope Kawasaki,NY,13021,oem_franchise_partnered,4764,Kevin
3686,5597,DC Mx-works,KY,40806,oem_franchise_partnered,4613,Jay
3687,5598,Peninsula Powersports,AK,99669,oem_franchise_partnered,1750,Logan
3688,5599,Scooter Therapy,WI,53703,oem_franchise_partnered,4764,Kevin
3689,5600,Dennis Dillon RV,ID,83709,oem_franchise_partnered,11499,Matt
3690,5601,PINNACLEVIEW EQUIPMENT INC.,NH,03608,oem_franchise_partnered,4764,Kevin
3691,5602,Maui Scooter Shack LLC,HI,96753,oem_franchise_partnered,1750,Logan
3692,5603,Peacock Ltd,MI,49304,oem_franchise_partnered,4764,Kevin
3693,5604,Can-Am of Jonesboro,AR,72401,oem_franchise_partnered,4613,Jay
3694,5605,Twisted Metal Cycle Shop,AZ,86403,oem_franchise_partnered,8331,Brandon
3695,5606,Blackfoot Motor Sports,ID,83221,oem_franchise_partnered,11499,Matt
3696,5607,"TriOak Enterprise, LLC",FL,32431,oem_franchise_partnered,5848,Chris
3697,5608,Sterling Chrysler Dodge Jeep,LA,70571,oem_franchise_partnered,4613,Jay
3698,5609,M&M SALES,AR,72434,oem_franchise_partnered,4613,Jay
3699,5610,Simmons Sporting Goods,LA,71220,independent,4613,Jay
3700,5611,Baehmann's 4-season Recreation,WI,53016,oem_franchise_partnered,4764,Kevin
3701,5612,ELITE ENGINE,IL,61254,oem_franchise_partnered,4764,Kevin
3702,5613,Recker Motor Sports Inc,MI,48858,oem_franchise_partnered,4764,Kevin
3703,5614,Lossing's Power Sports,MN,55706,oem_franchise_partnered,8331,Brandon
3704,5615,Best Line Equipment - Allentown,PA,18104,oem_franchise_partnered,4764,Kevin
3705,5616,Mile High Golf Cars - Parker,CO,80138,oem_franchise_partnered,8331,Brandon
3706,5617,Strictly Powersports,CO,81007,oem_franchise_partnered,8331,Brandon
3707,5618,(Disabled) Extreme Sports Yamaha Polaris,SC,29150,oem_franchise_partnered,5848,Chris
3708,5619,Fay Myers Motorcycle World,CO,80112,oem_franchise_partnered,8331,Brandon
3709,5620,Jolly Roger Marina,NJ,08203,oem_franchise_partnered,4764,Kevin
3710,5621,Seminole Powersports,FL,32771,oem_franchise_partnered,5848,Chris
3711,5622,Smith Cycle,IA,52001,independent,8331,Brandon
3712,5623,OSTRANDER IMPLEMENT & FARM CENTER,OH,43061,oem_franchise_partnered,4764,Kevin
3713,5624,Quality Marine Service Inc.,TX,77360,oem_franchise_partnered,3674,Diana
3714,5625,All American Auto Sales & Cycles,VA,23866,oem_franchise_partnered,4613,Jay
3715,5626,The Quad And Cycle Shop,UT,84405,oem_franchise_partnered,11499,Matt
3716,5627,Snows Polaris West,PA,15010,oem_franchise_partnered,4764,Kevin
3717,5628,Skagit Valley Polaris,WA,98273,oem_franchise_partnered,11499,Matt
3718,5629,Dayton Powersports & Equipment,TN,37321,oem_franchise_partnered,4764,Kevin
3719,5630,German-bliss Equipment East Peoria,IL,61611,oem_franchise_partnered,4764,Kevin
3720,5631,Don's Polaris Sales & Service,NY,13420,oem_franchise_partnered,4764,Kevin
